0	1	2.39	0.05
15	0.88698	2.39	0.044349
30	0.60173	2.39	0.0300865
45	0.358	2.39	0.0179
60	0.27202	2.39	0.013601
75	0.28355	2.39	0.0141775
90	0.35321	2.39	0.0176605
105	0.32952	2.39	0.016476
120	0.26857	2.39	0.0134285
135	0.1931	2.39	0.009655
150	0.12595	2.39	0.0062975
165	0.08785	2.39	0.0043925
