0	1	2.39	0.05
15	0.84751	2.39	0.0423755
30	0.57312	2.39	0.028656
45	0.31938	2.39	0.015969
60	0.27843	2.39	0.0139215
75	0.27261	2.39	0.0136305
90	0.32047	2.39	0.0160235
105	0.28363	2.39	0.0141815
120	0.30255	2.39	0.0151275
135	0.38962	2.39	0.019481
150	0.53661	2.39	0.0268305
165	0.65882	2.39	0.032941
