0	0.72995	2.39	0.0364975
15	0.61139	2.39	0.0305695
30	0.22707	2.39	0.0113535
45	0.06213	2.39	0.0031065
60	0.0913	2.39	0.004565
75	0.18795	2.39	0.0093975
90	0.28889	2.39	0.0144445
105	0.28009	2.39	0.0140045
120	0.17004	2.39	0.008502
135	0.25409	2.39	0.0127045
150	0.57445	2.39	0.0287225
165	1	2.39	0.05
