1.49717	2.471
1.49822	3.142
1.49918	3.759
1.7387	158.545
1.79954	200.558
1.80833	228.169
1.83569	262.039
1.85943	279.647
1.86136	280.603
1.8767	287.056
1.88032	288.882
1.89928	297.161
1.92863	290.978
1.94537	282.72
1.9579	273.633
1.97307	260.069
1.98688	247.641
2.01268	224.774
2.05611	193.031
2.10416	172.026
2.1504	166.006
2.2134	179.12
2.21949	180.595
2.24704	185.341
2.25554	185.099
2.2806	179.16
2.34548	161.295
2.40229	166.004
2.44851	168.926
2.48215	175.147
2.5074	182.603
2.53475	189.647
2.54556	192.36
2.56629	196.281
2.57608	197.401
2.6104	198.374
2.64816	193.023
2.67751	186.426
2.68952	182.477
2.70055	178.172
2.71939	170.329
2.73823	162.072
2.76127	154.232
2.78203	150.46
2.79693	148.466
2.83679	143.529
2.87244	137.349
2.90599	131.169
2.93745	124.987
2.96469	117.562
2.96913	116.406
2.99194	110.55
3.0026	107.333
3.01918	103.539
3.05637	99.96
3.06325	99.845
3.11365	100.289
3.21305	93.117
3.22069	92.499
3.26896	90.047
3.27323	90.097
3.31727	92.143
3.35511	97.953
3.39504	102.938
3.43916	106.272
3.48119	110.844
3.4865	111.65
3.49757	113.581
3.51273	117.064
3.53379	125.345
3.56538	138.592
3.58644	146.46
3.60749	154.74
3.63064	162.195
3.65589	169.651
3.66493	171.312
3.67179	172.377
3.69373	175.462
3.72162	180.078
3.72947	181.684
3.75682	188.728
3.78207	196.184
3.80313	204.051
3.8201	209.638
3.82628	211.92
3.84314	220.611
3.8621	228.891
3.87432	232.856
3.89914	246.354
3.92453	283.087
3.9393	313.302
3.95698	380.764
3.96431	428.208
3.96474	431.603
3.96648	438.544
3.97075	448.468
3.97639	475.634
3.98378	508.418
3.98794	517.556
3.98939	518.005
3.99225	517.931
4.00281	527.032
4.01535	517.945
4.02788	509.271
4.03831	499.769
4.04875	490.681
4.06548	482.01
4.08012	473.337
4.09686	464.666
4.1157	456.823
4.13664	448.568
4.16178	441.142
4.16806	439.231
4.18693	433.716
4.20041	430.735
4.20567	429.876
4.22259	428.363
4.25839	429.907
4.2688	430.871
4.31502	434.206
4.34369	434.266
4.36751	434.238
4.37735	434.476
4.4039	435.978
4.41373	436.746
4.45785	440.079
4.49745	440.923
4.49996	440.8
4.50405	440.521
4.5376	433.926
4.56274	426.914
4.58999	420.316
4.61724	412.891
4.64449	406.293
4.64593	405.831
4.64882	404.944
4.65078	404.643
4.65251	404.387
4.69065	401.36
4.70392	402.505
4.72639	407.583
4.75	413.187
4.75584	414.628
4.78109	422.084
4.80424	429.539
4.8253	437.82
4.83796	446.509
4.84377	449.651
4.85482	455.2
4.85633	456.154
4.86116	460.991
4.86929	467.204
4.87382	470.094
4.88858	478.37
4.89953	485.189
4.90334	487.474
4.91059	491.397
4.9202	496.165
4.93916	504.031
4.96641	510.64
4.9686	511.077
4.98581	514.394
4.9982	517.178
5.00015	517.71
5.01728	524.303
5.02121	525.99
5.04645	533.033
5.0655	532.66
5.07374	530.983
5.0907	525.462
5.09888	523.557
5.09913	523.514
5.11339	522.118
5.13457	522.751
5.15074	525.854
5.16192	529.382
5.18297	537.663
5.18932	543.867
5.20827	552.147
5.22303	560.837
5.25458	567.47
5.25885	567.927
5.27247	568.983
5.27345	569.04
5.28462	569.561
5.28513	569.579
5.29869	569.977
5.3491	571.247
5.37325	572.95
5.37959	573.601
5.38104	573.762
5.39112	574.993
5.39288	575.227
5.42896	580.803
5.4605	586.61
5.48994	593.655
5.50723	597.038
5.52238	599.671
5.52326	599.821
5.52358	599.876
5.52871	600.755
5.55932	605.685
5.59926	611.083
5.62071	614.4
5.63499	616.892
5.64815	619.377
5.65784	621.417
5.65971	621.845
5.66654	623.526
5.69179	630.982
5.72123	637.614
5.75278	644.247
5.75778	645.122
5.76924	646.78
5.7906	647.99
5.79657	647.745
5.8214	643.702
5.82626	642.224
5.84718	631.489
5.86181	622.403
5.87435	613.729
5.88899	605.057
5.90181	599.71
5.90436	599.098
5.9075	598.492
5.91413	597.631
5.96451	596.007
5.9951	591.469
5.99627	591.19
5.99985	590.319
6.00017	590.241
6.02623	584.89
6.03372	584.06
6.05923	583.1
6.08201	583.263
6.13451	584.121
6.18491	584.565
6.20726	584.534
6.2353	584.182
6.24546	583.946
6.24715	583.9
6.25129	583.78
6.25217	583.753
6.28568	582.145
6.32489	578.335
6.32765	578.036
6.3521	575.76
6.35535	575.536
6.37382	574.757
6.42075	576.84
6.42424	577.267
6.42526	577.403
6.43563	579.012
6.44986	581.351
6.46417	582.666
6.51036	581.453
6.54746	585.501
6.55239	586.026
6.60069	586.881
6.64266	583.186
6.67271	580.823
6.68463	579.491
6.69929	575.366
6.74337	572.912
6.77091	571.096
6.77267	570.993
6.77742	570.752
6.78525	570.493
6.78745	570.458
6.83156	572.965
6.86521	579.186
6.89885	585.407
6.93668	591.217
6.94018	591.763
6.96731	596.179
6.97242	597.026
7.00816	602.835
7.046	608.232
7.09012	611.979
7.12029	613.106
7.13632	613.247
7.18881	612.038
7.23708	608.76
7.277	605.587
7.28325	605.068
7.31956	602.704
7.32943	602.615
7.37354	605.122
7.38406	607.608
7.40931	615.065
7.43246	622.933
7.45561	630.388
7.47125	636.271
7.47667	638.255
7.47761	638.587
7.47888	639.021
7.48554	641.212
7.50192	646.125
7.52717	653.168
7.54131	657.095
7.55452	660.625
7.57523	665.663
7.58397	667.671
7.61551	674.304
7.65125	679.7
7.69328	684.272
7.71302	685.883
7.7374	687.606
7.83304	697.454
7.87925	708.965
