0	0.48946	2.39	0.024473
15	0.75608	2.39	0.037804
30	0.99919	2.39	0.0499595
45	0.65284	2.39	0.032642
64	0.22489	2.39	0.0112445
75	0.13639	2.39	0.0068195
90	0.25056	2.39	0.012528
105	0.29905	2.39	0.0149525
120	0.23446	2.39	0.011723
135	0.20136	2.39	0.010068
150	0.32367	2.39	0.0161835
165	0.50914	2.39	0.025457
