0	1	2.39	0.05
15	0.93052	2.39	0.046526
30	0.80125	2.39	0.0400625
45	0.65557	2.39	0.0327785
60	0.61096	2.39	0.030548
75	0.58081	2.39	0.0290405
90	0.59608	2.39	0.029804
105	0.59486	2.39	0.029743
120	0.58343	2.39	0.0291715
135	0.52267	2.39	0.0261335
150	0.46797	2.39	0.0233985
165	0.44636	2.39	0.022318
