0	1	2.39	0.05
15	0.89841	2.39	0.0449205
30	0.62098	2.39	0.031049
45	0.41913	2.39	0.0209565
60	0.35527	2.39	0.0177635
75	0.38351	2.39	0.0191755
90	0.39916	2.39	0.019958
105	0.31448	2.39	0.015724
120	0.20053	2.39	0.0100265
135	0.14507	2.39	0.0072535
150	0.18596	2.39	0.009298
165	0.2812	2.39	0.01406
