0	0.51016	2.39	0.025508
15	0.58234	2.39	0.029117
30	0.76961	2.39	0.0384805
45	0.92854	2.39	0.046427
60	1	2.39	0.05
75	0.94135	2.39	0.0470675
90	0.79978	2.39	0.039989
105	0.5964	2.39	0.02982
120	0.39307	2.39	0.0196535
135	0.21862	2.39	0.010931
150	0.13471	2.39	0.0067355
165	0.07136	2.39	0.003568
