0	0.99484	2.39	0.049742
15	0.82244	2.39	0.041122
30	0.49024	2.39	0.024512
45	0.49309	2.39	0.0246545
60	0.4418	2.39	0.02209
75	0.35178	2.39	0.017589
90	0.22319	2.39	0.0111595
105	0.17442	2.39	0.008721
