0	0.99585	2.39	0.0497925
15	0.92174	2.39	0.046087
30	0.76218	2.39	0.038109
45	0.59227	2.39	0.0296135
60	0.56613	2.39	0.0283065
75	0.6692	2.39	0.03346
90	0.85566	2.39	0.042783
105	0.96293	2.39	0.0481465
120	0.97873	2.39	0.0489365
135	0.90057	2.39	0.0450285
150	0.76844	2.39	0.038422
165	0.66332	2.39	0.033166
