0	0.97929	2.39	0.0489645
15	0.87476	2.39	0.043738
30	0.5984	2.39	0.02992
45	0.37175	2.39	0.0185875
60	0.27351	2.39	0.0136755
75	0.22084	2.39	0.011042
90	0.24066	2.39	0.012033
105	0.2729	2.39	0.013645
120	0.27836	2.39	0.013918
135	0.25688	2.39	0.012844
150	0.22095	2.39	0.0110475
165	0.18296	2.39	0.009148
